Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value,Revenue USD Mil,Gross Margin %,Operating Income USD Mil,Operating Margin %,Net Income USD Mil,Earnings Per Share USD,Shares Mil,Book Value Per Share * USD,Operating Cash Flow USD Mil,Cap Spending USD Mil,Free Cash Flow USD Mil,Free Cash Flow Per Share * USD,Working Capital USD Mil,COGS,Gross Margin,SG&A,R&D,Operating Margin,Net Int Inc & Other,EBT Margin,Net Margin %,Asset Turnover (Average),Return on Assets %,Return on Equity %,Return on Invested Capital %,Interest Coverage,Year over Year,3-Year Average,5-Year Average,10-Year Average,Cap Ex as a % of Sales,Free Cash Flow/Sales %,Free Cash Flow/Net Income,Cash & Short-Term Investments,Accounts Receivable,Inventory,Other Current Assets,Total Current Assets,Net PP&E,Intangibles,Other Long-Term Assets,Total Assets,Accounts Payable,Short-Term Debt,Accrued Liabilities,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Debt,Other Long-Term Liabilities,Total Liabilities,Total Stockholders' Equity,Total Liabilities & Equity,Current Ratio,Quick Ratio,Financial Leverage,Debt/Equity,Days Sales Outstanding,Days Inventory,Payables Period,Cash Conversion Cycle,Receivables Turnover,Inventory Turnover,Fixed Assets Turnover,Asset Turnover
4/20/12,1023.19,1029.74,1023.01,1.50523E+13,297338106,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/19/12,1021.74,1032.37,1016.71,1.5031E+13,683053089,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/18/12,1027.54,1030.99,1026.03,1.51164E+13,134969360,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/17/12,1032.07,1034.19,1020.03,1.51636E+13,64362066,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/16/12,1016.36,1023.68,1012.51,1.49331E+13,10453953,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/13/12,1016.66,1026.97,1016.43,1.49374E+13,228647180,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/12/12,1029.32,1029.89,1016.03,1.51235E+13,355627730,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/11/12,1014.92,1018.81,1011.64,1.49119E+13,1627619112,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/10/12,1006.44,1025.95,1005.76,1.47862E+13,77689030,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/9/12,1025.4,1030.99,1022.33,1.50647E+13,425622618,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/5/12,1037.87,1040.57,1034.43,1.5248E+13,4643291888,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/4/12,1038.59,1045.68,1034.88,1.52587E+13,416366860,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/3/12,1050.27,1054.39,1043.92,1.54278E+13,3261626993,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
4/2/12,1054.19,1056.63,1042.91,1.54853E+13,835684149,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/30/12,1046.03,1048.28,1041.04,1.53655E+13,80389640,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/29/12,1042.9,1043.98,1033.55,1.53197E+13,592370051,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/28/12,1044.6,1050.93,1038.15,1.53443E+13,4383035765,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/27/12,1050.21,1055.56,1049.87,1.54254E+13,1435237394,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/26/12,1053.5,1053.54,1042.59,1.5474E+13,25218567,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/23/12,1038.49,1039.75,1029.67,1.52535E+13,0,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/22/12,1034.49,1038.23,1031.26,1.51947E+13,923999097,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/21/12,1042.49,1045.93,1040.64,1.53124E+13,530906226,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/20/12,1043.89,1045.34,1038.47,1.5333E+13,244832150,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/19/12,1047.94,1051.53,1042.04,1.53924E+13,204965149,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/16/12,1043.53,1044.99,1041.49,1.53672E+13,204656125,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/15/12,1042.94,1042.97,1035.02,1.53589E+13,297179861,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/14/12,1036.28,1040.81,1033.2,1.52609E+13,702067605,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/13/12,1038.64,1038.72,1023.78,1.53136E+13,4963167662,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/12/12,1019.85,1022,1016.81,1.50364E+13,824737035,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/9/12,1020.32,1023.21,1016.19,1.50443E+13,24201999,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/8/12,1015.46,1017.34,1008.78,1.49726E+13,1692534495,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/7/12,1005.2,1006.71,999.22,1.48215E+13,4082014230,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/6/12,997.66,1008.37,995.21,1.47319E+13,510872524,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/5/12,1013.93,1016.26,1009.72,1.49721E+13,1081032170,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/2/12,1017.56,1022.81,1015.05,1.50258E+13,556947866,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
3/1/12,1022.12,1024.31,1017.69,1.50945E+13,1002066616,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/29/12,1015.6,1025.95,1014.54,1.49982E+13,2230949966,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/28/12,1021.29,1022.73,1017.29,1.50824E+13,2400981781,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/27/12,1018.84,1021.94,1008.64,1.50462E+13,1246562640,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/24/12,1017.67,1020.39,1016.13,1.5029E+13,1683543035,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/23/12,1016.36,1016.89,1006.67,1.50096E+13,2466855864,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/22/12,1010.65,1015.11,1009.12,1.49253E+13,643056232,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
2/21/12,1014.76,1019.31,1011.58,1.49847E+13,310416936,5422.00,22.80,-956.00,-17.60,-1183.00,-1.60,741.00,0.75,-338.00,-133.00,-471.00,-0.64,868.00,77.22,22.78,15.18,24.97,-17.63,-4.81,-22.45,-21.82,1.21,-26.42,-111.18,-33.00,-5.95,-17.45,0.12,-2.05,7.23,2.45,-8.69,0.40,25.05,15.75,14.05,1.78,56.63,16.45,16.23,10.70,100.00,6.95,0.13,7.83,20.03,34.92,50.92,0.70,86.55,13.45,100.00,1.62,1.17,7.43,3.79,52.13,45.24,35.65,61.73,7.00,8.07,7.84,1.21
